"","lv","Annotation","cell_type","value","sample","patient","Groups"
"135","6","epithelium","plasma cells","0.004081632653061225","reg060","14","4"
"136","6","epithelium","stroma","0.00816326530612245","reg060","14","4"
"137","6","epithelium","tumor cells","0.004081632653061225","reg060","14","4"
"138","6","epithelium","tumor cells, intraepithelial","0.0","reg060","14","4"
"139","6","epithelium","vasculature","0.0","reg060","14","4"
"140","7","tumor cells-macrophages (M1>M2)","B cells","0.08333333333333333","reg060","14","4"
"141","7","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.016666666666666666","reg060","14","4"
"142","7","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.075","reg060","14","4"
"143","7","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg060","14","4"
"144","7","tumor cells-macrophages (M1>M2)","DCs, CD11c+","0.0","reg060","14","4"
"145","7","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg060","14","4"
"146","7","tumor cells-macrophages (M1>M2)","Langerhans cells","0.05416666666666667","reg060","14","4"
"147","7","tumor cells-macrophages (M1>M2)","Tregs","0.16666666666666666","reg060","14","4"
"148","7","tumor cells-macrophages (M1>M2)","epithelium","0.0","reg060","14","4"
"149","7","tumor cells-macrophages (M1>M2)","lymphatics","0.0","reg060","14","4"
"150","7","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.025","reg060","14","4"
"151","7","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.19583333333333333","reg060","14","4"
"152","7","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.0125","reg060","14","4"
"153","7","tumor cells-macrophages (M1>M2)","mast cells","0.008333333333333333","reg060","14","4"
"154","7","tumor cells-macrophages (M1>M2)","nerves","0.0","reg060","14","4"
"155","7","tumor cells-macrophages (M1>M2)","plasma cells","0.0","reg060","14","4"
"156","7","tumor cells-macrophages (M1>M2)","stroma","0.0125","reg060","14","4"
"157","7","tumor cells-macrophages (M1>M2)","tumor cells","0.3458333333333333","reg060","14","4"
"158","7","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg060","14","4"
"159","7","tumor cells-macrophages (M1>M2)","vasculature","0.004166666666666667","reg060","14","4"
"160","8","vasculature-macrophages (M1>M2)","B cells","0.0049261083743842365","reg060","14","4"
"161","8","vasculature-macrophages (M1>M2)","CD4+ T cells","0.0","reg060","14","4"
"162","8","vasculature-macrophages (M1>M2)","CD8+ T cells","0.019704433497536946","reg060","14","4"
"163","8","vasculature-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg060","14","4"
"164","8","vasculature-macrophages (M1>M2)","DCs, CD11c+","0.0","reg060","14","4"
"165","8","vasculature-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg060","14","4"
"166","8","vasculature-macrophages (M1>M2)","Langerhans cells","0.0","reg060","14","4"
"167","8","vasculature-macrophages (M1>M2)","Tregs","0.0","reg060","14","4"
"168","8","vasculature-macrophages (M1>M2)","epithelium","0.0049261083743842365","reg060","14","4"
"169","8","vasculature-macrophages (M1>M2)","lymphatics","0.024630541871921183","reg060","14","4"
"170","8","vasculature-macrophages (M1>M2)","macrophages (M1=M2)","0.0049261083743842365","reg060","14","4"
"171","8","vasculature-macrophages (M1>M2)","macrophages (M1>M2)","0.059113300492610835","reg060","14","4"
"172","8","vasculature-macrophages (M1>M2)","macrophages (M2>M1)","0.0","reg060","14","4"
"173","8","vasculature-macrophages (M1>M2)","mast cells","0.034482758620689655","reg060","14","4"
"174","8","vasculature-macrophages (M1>M2)","nerves","0.0","reg060","14","4"
"175","8","vasculature-macrophages (M1>M2)","plasma cells","0.0","reg060","14","4"
"176","8","vasculature-macrophages (M1>M2)","stroma","0.04433497536945813","reg060","14","4"
"177","8","vasculature-macrophages (M1>M2)","tumor cells","0.04433497536945813","reg060","14","4"
"178","8","vasculature-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg060","14","4"
"179","8","vasculature-macrophages (M1>M2)","vasculature","0.7586206896551724","reg060","14","4"
"180","9","tumor cells-B cells","B cells","0.1956521739130435","reg060","14","4"
"181","9","tumor cells-B cells","CD4+ T cells","0.007246376811594203","reg060","14","4"
"182","9","tumor cells-B cells","CD8+ T cells","0.043478260869565216","reg060","14","4"
"183","9","tumor cells-B cells","CLA+ leukocytes","0.0","reg060","14","4"
"184","9","tumor cells-B cells","DCs, CD11c+","0.0","reg060","14","4"
"185","9","tumor cells-B cells","IDO+ stromal cells","0.007246376811594203","reg060","14","4"
"186","9","tumor cells-B cells","Langerhans cells","0.014492753623188406","reg060","14","4"
"187","9","tumor cells-B cells","Tregs","0.14492753623188406","reg060","14","4"
"188","9","tumor cells-B cells","epithelium","0.0","reg060","14","4"
"189","9","tumor cells-B cells","lymphatics","0.0","reg060","14","4"
"190","9","tumor cells-B cells","macrophages (M1=M2)","0.021739130434782608","reg060","14","4"
"191","9","tumor cells-B cells","macrophages (M1>M2)","0.10869565217391304","reg060","14","4"
"192","9","tumor cells-B cells","macrophages (M2>M1)","0.007246376811594203","reg060","14","4"
"193","9","tumor cells-B cells","mast cells","0.0","reg060","14","4"
"194","9","tumor cells-B cells","nerves","0.0","reg060","14","4"
"195","9","tumor cells-B cells","plasma cells","0.0","reg060","14","4"
"196","9","tumor cells-B cells","stroma","0.028985507246376812","reg060","14","4"
"197","9","tumor cells-B cells","tumor cells","0.42028985507246375","reg060","14","4"
"198","9","tumor cells-B cells","tumor cells, intraepithelial","0.0","reg060","14","4"
"199","9","tumor cells-B cells","vasculature","0.0","reg060","14","4"
"0","0","tumor cells-macrophages (M1>M2)","B cells","0.006493506493506494","reg061","14","4"
"1","0","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.004329004329004329","reg061","14","4"
"2","0","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.02813852813852814","reg061","14","4"
"3","0","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.003246753246753247","reg061","14","4"
"4","0","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.004329004329004329","reg061","14","4"
"5","0","tumor cells-macrophages (M1>M2)","Langerhans cells","0.04004329004329004","reg061","14","4"
"6","0","tumor cells-macrophages (M1>M2)","Tregs","0.11796536796536797","reg061","14","4"
"7","0","tumor cells-macrophages (M1>M2)","epithelium","0.0021645021645021645","reg061","14","4"
"8","0","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.05411255411255411","reg061","14","4"
"9","0","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.3051948051948052","reg061","14","4"
"10","0","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.011904761904761904","reg061","14","4"
"11","0","tumor cells-macrophages (M1>M2)","mast cells","0.0","reg061","14","4"
"12","0","tumor cells-macrophages (M1>M2)","nerves","0.0","reg061","14","4"
"13","0","tumor cells-macrophages (M1>M2)","plasma cells","0.006493506493506494","reg061","14","4"
"14","0","tumor cells-macrophages (M1>M2)","stroma","0.00974025974025974","reg061","14","4"
"15","0","tumor cells-macrophages (M1>M2)","tumor cells","0.4025974025974026","reg061","14","4"
"16","0","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0021645021645021645","reg061","14","4"
"17","0","tumor cells-macrophages (M1>M2)","vasculature","0.0010822510822510823","reg061","14","4"
"18","1","tumor cells-Tregs","B cells","0.013157894736842105","reg061","14","4"
"19","1","tumor cells-Tregs","CD4+ T cells","0.013157894736842105","reg061","14","4"
"20","1","tumor cells-Tregs","CD8+ T cells","0.10197368421052631","reg061","14","4"
"21","1","tumor cells-Tregs","CLA+ leukocytes","0.0","reg061","14","4"
"22","1","tumor cells-Tregs","IDO+ stromal cells","0.003289473684210526","reg061","14","4"
"23","1","tumor cells-Tregs","Langerhans cells","0.013157894736842105","reg061","14","4"
"24","1","tumor cells-Tregs","Tregs","0.17927631578947367","reg061","14","4"
"25","1","tumor cells-Tregs","epithelium","0.003289473684210526","reg061","14","4"
"26","1","tumor cells-Tregs","macrophages (M1=M2)","0.014802631578947368","reg061","14","4"
"27","1","tumor cells-Tregs","macrophages (M1>M2)","0.10526315789473684","reg061","14","4"
"28","1","tumor cells-Tregs","macrophages (M2>M1)","0.004934210526315789","reg061","14","4"
"29","1","tumor cells-Tregs","mast cells","0.0","reg061","14","4"
"30","1","tumor cells-Tregs","nerves","0.0","reg061","14","4"
"31","1","tumor cells-Tregs","plasma cells","0.004934210526315789","reg061","14","4"
"32","1","tumor cells-Tregs","stroma","0.006578947368421052","reg061","14","4"
"33","1","tumor cells-Tregs","tumor cells","0.5345394736842105","reg061","14","4"
"34","1","tumor cells-Tregs","tumor cells, intraepithelial","0.0","reg061","14","4"
"35","1","tumor cells-Tregs","vasculature","0.001644736842105263","reg061","14","4"
"36","2","tumor cells-Tregs","B cells","0.005226480836236934","reg061","14","4"
"37","2","tumor cells-Tregs","CD4+ T cells","0.012195121951219513","reg061","14","4"
"38","2","tumor cells-Tregs","CD8+ T cells","0.09930313588850175","reg061","14","4"
"39","2","tumor cells-Tregs","CLA+ leukocytes","0.0017421602787456446","reg061","14","4"
"40","2","tumor cells-Tregs","IDO+ stromal cells","0.0","reg061","14","4"
"41","2","tumor cells-Tregs","Langerhans cells","0.008710801393728223","reg061","14","4"
"42","2","tumor cells-Tregs","Tregs","0.16202090592334495","reg061","14","4"
"43","2","tumor cells-Tregs","epithelium","0.010452961672473868","reg061","14","4"
"44","2","tumor cells-Tregs","macrophages (M1=M2)","0.0156794425087108","reg061","14","4"
"45","2","tumor cells-Tregs","macrophages (M1>M2)","0.09059233449477352","reg061","14","4"
"46","2","tumor cells-Tregs","macrophages (M2>M1)","0.003484320557491289","reg061","14","4"
"47","2","tumor cells-Tregs","mast cells","0.0","reg061","14","4"
"48","2","tumor cells-Tregs","nerves","0.0017421602787456446","reg061","14","4"
"49","2","tumor cells-Tregs","plasma cells","0.006968641114982578","reg061","14","4"
"50","2","tumor cells-Tregs","stroma","0.012195121951219513","reg061","14","4"
"51","2","tumor cells-Tregs","tumor cells","0.5592334494773519","reg061","14","4"
"52","2","tumor cells-Tregs","tumor cells, intraepithelial","0.003484320557491289","reg061","14","4"
"53","2","tumor cells-Tregs","vasculature","0.006968641114982578","reg061","14","4"
"54","3","tumor cells-Tregs","B cells","0.003289473684210526","reg061","14","4"
"55","3","tumor cells-Tregs","CD4+ T cells","0.003289473684210526","reg061","14","4"
"56","3","tumor cells-Tregs","CD8+ T cells","0.07894736842105263","reg061","14","4"
"57","3","tumor cells-Tregs","CLA+ leukocytes","0.0","reg061","14","4"
"58","3","tumor cells-Tregs","IDO+ stromal cells","0.0","reg061","14","4"
"59","3","tumor cells-Tregs","Langerhans cells","0.009868421052631578","reg061","14","4"
"60","3","tumor cells-Tregs","Tregs","0.12171052631578948","reg061","14","4"
"61","3","tumor cells-Tregs","epithelium","0.003289473684210526","reg061","14","4"
"62","3","tumor cells-Tregs","macrophages (M1=M2)","0.009868421052631578","reg061","14","4"
"63","3","tumor cells-Tregs","macrophages (M1>M2)","0.09210526315789473","reg061","14","4"
"64","3","tumor cells-Tregs","macrophages (M2>M1)","0.006578947368421052","reg061","14","4"
"65","3","tumor cells-Tregs","mast cells","0.006578947368421052","reg061","14","4"
"66","3","tumor cells-Tregs","nerves","0.0","reg061","14","4"
"67","3","tumor cells-Tregs","plasma cells","0.0","reg061","14","4"
"68","3","tumor cells-Tregs","stroma","0.01644736842105263","reg061","14","4"
"69","3","tumor cells-Tregs","tumor cells","0.631578947368421","reg061","14","4"
"70","3","tumor cells-Tregs","tumor cells, intraepithelial","0.009868421052631578","reg061","14","4"
"71","3","tumor cells-Tregs","vasculature","0.006578947368421052","reg061","14","4"
"72","4","tumor cells-vasculature","B cells","0.017123287671232876","reg061","14","4"
"73","4","tumor cells-vasculature","CD4+ T cells","0.010273972602739725","reg061","14","4"
"74","4","tumor cells-vasculature","CD8+ T cells","0.1095890410958904","reg061","14","4"
"75","4","tumor cells-vasculature","CLA+ leukocytes","0.0","reg061","14","4"
"76","4","tumor cells-vasculature","IDO+ stromal cells","0.003424657534246575","reg061","14","4"
"77","4","tumor cells-vasculature","Langerhans cells","0.0","reg061","14","4"
"78","4","tumor cells-vasculature","Tregs","0.0684931506849315","reg061","14","4"
"79","4","tumor cells-vasculature","epithelium","0.0","reg061","14","4"
"80","4","tumor cells-vasculature","macrophages (M1=M2)","0.0","reg061","14","4"
"81","4","tumor cells-vasculature","macrophages (M1>M2)","0.0821917808219178","reg061","14","4"
"82","4","tumor cells-vasculature","macrophages (M2>M1)","0.0","reg061","14","4"
"83","4","tumor cells-vasculature","mast cells","0.0","reg061","14","4"
"84","4","tumor cells-vasculature","nerves","0.0","reg061","14","4"
"85","4","tumor cells-vasculature","plasma cells","0.010273972602739725","reg061","14","4"
"86","4","tumor cells-vasculature","stroma","0.04794520547945205","reg061","14","4"
"87","4","tumor cells-vasculature","tumor cells","0.3938356164383562","reg061","14","4"
"88","4","tumor cells-vasculature","tumor cells, intraepithelial","0.003424657534246575","reg061","14","4"
"89","4","tumor cells-vasculature","vasculature","0.2534246575342466","reg061","14","4"
"90","5","tumor cells-macrophages (M1>M2)","B cells","0.007407407407407408","reg061","14","4"
"91","5","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.0","reg061","14","4"
"92","5","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.025925925925925925","reg061","14","4"
"93","5","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg061","14","4"
"94","5","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg061","14","4"
"95","5","tumor cells-macrophages (M1>M2)","Langerhans cells","0.15185185185185185","reg061","14","4"
"96","5","tumor cells-macrophages (M1>M2)","Tregs","0.09259259259259259","reg061","14","4"
"97","5","tumor cells-macrophages (M1>M2)","epithelium","0.0","reg061","14","4"
"98","5","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.04814814814814815","reg061","14","4"
"99","5","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.3296296296296296","reg061","14","4"
"100","5","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.0","reg061","14","4"
"101","5","tumor cells-macrophages (M1>M2)","mast cells","0.0","reg061","14","4"
"102","5","tumor cells-macrophages (M1>M2)","nerves","0.0","reg061","14","4"
"103","5","tumor cells-macrophages (M1>M2)","plasma cells","0.003703703703703704","reg061","14","4"
"104","5","tumor cells-macrophages (M1>M2)","stroma","0.0","reg061","14","4"
"105","5","tumor cells-macrophages (M1>M2)","tumor cells","0.337037037037037","reg061","14","4"
"106","5","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.003703703703703704","reg061","14","4"
"107","5","tumor cells-macrophages (M1>M2)","vasculature","0.0","reg061","14","4"
"108","6","epithelium-tumor cells","B cells","0.0","reg061","14","4"
"109","6","epithelium-tumor cells","CD4+ T cells","0.0","reg061","14","4"
"110","6","epithelium-tumor cells","CD8+ T cells","0.01702127659574468","reg061","14","4"
"111","6","epithelium-tumor cells","CLA+ leukocytes","0.00425531914893617","reg061","14","4"
"112","6","epithelium-tumor cells","IDO+ stromal cells","0.00425531914893617","reg061","14","4"
"113","6","epithelium-tumor cells","Langerhans cells","0.00851063829787234","reg061","14","4"
"114","6","epithelium-tumor cells","Tregs","0.03404255319148936","reg061","14","4"
"115","6","epithelium-tumor cells","epithelium","0.5574468085106383","reg061","14","4"
"116","6","epithelium-tumor cells","macrophages (M1=M2)","0.00851063829787234","reg061","14","4"
"117","6","epithelium-tumor cells","macrophages (M1>M2)","0.14468085106382977","reg061","14","4"
"118","6","epithelium-tumor cells","macrophages (M2>M1)","0.00425531914893617","reg061","14","4"
"119","6","epithelium-tumor cells","mast cells","0.0","reg061","14","4"
"120","6","epithelium-tumor cells","nerves","0.0","reg061","14","4"
"121","6","epithelium-tumor cells","plasma cells","0.0","reg061","14","4"
"122","6","epithelium-tumor cells","stroma","0.00851063829787234","reg061","14","4"
"123","6","epithelium-tumor cells","tumor cells","0.20851063829787234","reg061","14","4"
"124","6","epithelium-tumor cells","tumor cells, intraepithelial","0.0","reg061","14","4"
"125","6","epithelium-tumor cells","vasculature","0.0","reg061","14","4"
"126","7","tumor cells-macrophages (M1>M2)","B cells","0.0","reg061","14","4"
"127","7","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.0","reg061","14","4"
"128","7","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.021739130434782608","reg061","14","4"
"129","7","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg061","14","4"
"130","7","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg061","14","4"
"131","7","tumor cells-macrophages (M1>M2)","Langerhans cells","0.08260869565217391","reg061","14","4"
"132","7","tumor cells-macrophages (M1>M2)","Tregs","0.10869565217391304","reg061","14","4"
"133","7","tumor cells-macrophages (M1>M2)","epithelium","0.004347826086956522","reg061","14","4"
